Sim_num	Dist	MRATE	oriLat	oriLon	Axis1	Axis2	Axis3	Axis4	Axis5	Axis6	Axis7	Axis8	Axis9	Axis10	Axis11	Axis12	Axis13
439123	17.2738	0.008199	3.36096	15.2986	1.88374	-0.400194	-1.60384	-3.02225	-3.05962	2.00646	1.35871	2.24502	-0.751101	-0.254641	0.260675	0.0740299	-0.845026
439201	15.4895	0.00179696	4.99895	21.4366	3.97232	-2.3145	0.628241	-4.00927	-1.10775	0.258469	-0.527056	0.334601	-0.616072	-1.90653	1.22797	0.077209	1.40838
439215	15.3385	0.0051243	3.61295	21.0049	4.59842	-2.4151	-1.01983	-3.80669	-2.61672	1.13926	-1.63394	1.62415	-0.635216	-3.1461	-0.122686	-0.130511	0.126337
439427	17.8205	0.00662281	4.30526	19.669	3.03709	-1.98029	-1.27164	-5.28536	-1.57975	0.19099	-1.43843	-0.400924	0.551877	-0.936773	-0.236217	-0.141246	-0.0489896
439486	10.2306	0.00600352	3.90606	19.8333	2.63595	-1.85742	-1.11665	-5.57481	-3.48377	0.752838	-1.86277	0.606074	-0.613004	-1.86276	-0.616663	-0.317034	0.372814
439527	9.8464	0.00543444	4.91916	19.8331	3.20619	-1.02923	-1.29308	-4.7306	-1.77903	1.95426	0.343779	0.537591	-1.33079	-0.60177	1.13692	0.388695	0.132846
439531	10.5827	0.00480269	0.84456	16.9371	3.14464	-1.40853	1.48191	-3.86699	-2.033	1.2898	0.650378	0.444121	-1.31598	-1.39269	0.730112	0.938204	-0.389999
439741	10.998	0.00436146	4.58027	18.6288	4.25119	-1.97677	-1.09259	-3.83525	-2.17735	1.65773	-0.180393	1.28461	-1.23291	-1.81582	-0.144543	-0.218599	-0.640957
439765	15.1805	0.00575227	4.88629	21.3209	1.47336	-1.46326	-2.57377	-4.3424	-2.58556	0.882554	-0.992206	1.04468	-0.534151	-0.247599	-0.378342	-0.670025	0.281353
439769	14.4535	0.0048794	4.27713	19.6396	2.79859	-0.984887	-1.87146	-3.91923	-4.37447	1.03541	-1.94938	1.62252	-1.75243	-2.0879	-0.0248911	0.0960853	-0.480416
439824	17.1927	0.00431118	2.78781	18.1987	3.64376	-0.250922	0.473852	-3.17026	-1.85403	1.61168	-0.414537	-0.0847857	-1.43323	-0.841075	0.634661	1.14832	0.0976609
440089	13.721	0.00845958	0.709276	16.9891	1.86206	-0.94432	-1.74887	-3.51169	-0.6798	1.22551	-1.25898	0.824269	-0.8955	-1.76322	0.191731	0.717299	-0.467669
440167	12.4464	0.00801607	2.3267	16.4436	1.5599	-1.24686	-1.14734	-4.64025	-1.29234	1.72606	-0.245121	-1.09312	-0.0979833	-1.94883	0.068429	0.375967	0.718791
440384	15.8554	0.00861356	3.90755	11.5934	1.39061	-0.604562	0.0578785	-3.58351	-0.899219	1.81094	0.431476	-0.218734	0.806318	-1.10189	1.35256	-0.0793587	-0.595169
440456	4.87418	0.00404787	4.36439	17.2269	1.71989	-1.55078	-0.257324	-5.13374	-3.46666	1.64744	-0.0985948	1.18994	-0.770997	-0.892957	0.723148	0.845092	-1.03746
440529	15.3696	0.00715645	3.51327	14.1357	2.96372	-1.21119	-0.383363	-4.61784	-2.1306	1.64711	0.761718	-0.323344	0.684083	-0.455634	-0.135061	0.73575	-0.771983
440624	9.12343	0.0038645	5.00895	19.6826	2.33107	-0.997292	-2.14078	-4.49861	-3.70324	1.50046	-0.491964	0.46958	-0.564196	-2.23777	0.142471	-0.129247	-0.824864
440691	15.2175	0.00635262	5.16256	19.6359	2.66829	-1.61013	-2.63485	-3.72809	-2.94693	1.19904	-0.635644	1.92686	-1.37301	-0.152886	0.610964	-0.522922	0.358562
440823	11.1476	0.00678296	2.02051	19.8804	2.87684	-1.89235	-2.2894	-3.45459	-2.56224	1.34702	-0.835179	1.08034	-1.18156	-2.33969	-0.131432	-0.36692	-0.798063
440967	15.6981	0.00419865	4.78882	19.7144	4.65495	-2.99106	0.221756	-5.59529	-1.50301	1.23007	-0.235842	0.950257	-0.0922179	-1.25141	0.903647	0.764902	-0.755573
440998	10.5295	0.00496976	5.80053	19.8097	2.56838	-1.05162	-1.47166	-4.13045	-0.851614	1.7636	0.26864	0.671265	-0.691445	-3.06504	1.00766	0.268051	-1.12293
441655	14.255	0.00716122	4.15398	16.544	3.43749	-1.31946	-2.20458	-3.52088	-2.35172	1.51322	0.120918	1.16986	-0.645954	-0.526811	0.28794	-0.305969	-0.24915
441663	8.94522	0.00559086	3.32596	21.2095	1.91737	-1.88305	-0.502607	-5.09372	-2.08092	1.0195	-2.0869	2.49683	-2.31899	-2.11289	1.3603	0.262179	-0.862618
442205	13.9967	0.00383545	1.78552	19.1795	2.55896	-2.00613	1.83274	-5.25576	-2.84787	1.87742	-0.0461859	-0.487313	0.436968	-3.52536	-0.18642	0.697033	-0.712016
442331	11.729	0.00664597	0.806486	21.0437	2.24465	-1.51299	-2.10104	-3.19117	-2.0724	1.25984	-0.943115	1.01895	-1.16232	-3.08724	-0.293775	-0.459054	0.643023
442435	16.4164	0.00902499	2.25916	17.5293	1.7824	-0.557898	-2.01743	-4.50312	-2.40752	1.5332	-0.645097	-0.217368	-0.239394	0.0185931	-0.0478297	0.671131	0.0430737
442531	16.0501	0.00967565	2.58972	20.1946	2.89912	-1.31736	-1.9077	-4.72246	-0.3614	1.07326	-1.70106	0.0439125	-0.940526	-2.08933	0.24753	-0.0960734	-0.0384014
442543	16.0256	0.00225736	4.65063	21.2832	2.53508	-1.05741	1.57434	-4.67266	-2.04924	0.935759	-1.94171	-0.432401	-1.40008	-1.44605	0.979111	1.58696	0.609323
442684	17.2929	0.00452102	4.88625	21.4995	3.2222	-1.35809	-1.69361	-3.55768	-2.95408	0.432897	-0.86181	0.982735	-0.547382	-0.869806	-1.07311	-0.942211	0.713451
442887	15.2627	0.00488809	6.41795	21.0451	4.67081	-2.30341	-0.90938	-4.31688	-2.95314	0.515897	-0.650724	0.99585	-1.1017	-2.84298	-0.160574	-0.888836	1.08926
442905	17.4445	0.00384004	5.3553	16.9949	2.71722	-0.0258101	-0.359269	-2.78766	-1.57829	1.97733	0.592579	0.928802	-0.891326	-0.197331	-0.0798733	0.128541	0.308508
443257	11.4584	0.00692661	1.63286	20.7564	3.06006	-2.2079	-0.851118	-4.17663	-1.52182	1.96735	1.8213	1.26975	0.104624	-1.57489	0.215918	-0.599981	-0.362912
443384	15.873	0.00695448	4.48495	17.7681	2.15974	-0.0514012	-1.59877	-3.38524	-1.60649	1.41641	-1.04022	0.337587	-0.842543	-0.798535	-0.328517	0.116332	0.225327
443565	16.3548	0.00539163	4.97036	19.0641	3.48683	-1.15521	-0.801301	-4.25575	-0.44068	1.31719	0.151094	-0.530684	-0.612502	-1.16382	1.00532	0.67676	0.319194
443793	14.172	0.00276449	4.69248	20.467	3.7393	-0.689971	0.430647	-4.2058	-4.41115	1.18052	-0.73583	1.19163	-1.73347	-1.1062	-0.218996	-0.225506	0.967189
443824	14.9277	0.00687102	6.95385	19.1638	2.1761	-0.660597	-2.60175	-3.93072	-1.53034	0.939671	-0.90579	-0.129956	-0.836296	-1.88144	0.536056	0.00102433	0.532
443864	17.4596	0.0090471	2.52001	20.9098	2.56921	-1.72882	-3.45977	-4.01847	-1.97483	1.42852	-0.855091	0.835872	-0.509683	-2.41395	-0.625876	-0.520666	0.363001
443894	12.01	0.00500993	1.06125	20.1432	2.48088	-2.63779	1.60703	-3.51664	-1.08691	1.04164	-0.0377873	2.63428	-1.09143	-2.95981	0.220223	0.0265983	0.273541
444237	16.0379	0.00776611	1.59571	15.9571	2.79319	-2.35985	-2.0173	-3.64069	-1.89223	0.847354	-0.46664	1.33267	0.375782	-0.860151	-0.721901	-0.545919	0.645263
444323	16.3978	0.00390825	2.50285	17.633	3.86276	-0.725202	0.0671572	-3.70389	-1.9555	1.7325	0.978777	1.03838	-0.851746	-0.220149	0.0169359	-0.299815	1.12165
444334	15.7081	0.00544193	1.36384	17.4859	3.06935	-1.12781	-1.53957	-4.3304	-1.49932	1.28408	-0.0816092	-0.780203	-0.296593	-2.16524	0.586078	1.19247	-1.3661
444513	16.7605	0.00307028	5.3829	18.9438	4.34221	-1.44982	1.87433	-4.79519	-3.01229	1.11195	-0.884542	-0.301626	-0.834935	-1.81908	0.0626262	0.452418	0.718085
444586	12.1094	0.00522872	4.32816	19.5432	1.90277	-0.938031	-0.776493	-4.89632	-3.16632	1.27969	-2.22903	-0.240112	-1.55661	-1.95372	0.112396	1.24905	0.780158
444591	11.3709	0.00978612	1.4285	19.8348	2.40205	-1.85687	-2.05165	-4.13687	-2.54147	2.08958	0.986356	1.01685	-0.16571	-1.25588	-0.573	-0.837471	-0.131513
444692	9.82728	0.00711509	1.33751	19.0394	2.14043	-1.96336	-1.03904	-3.50509	-3.14478	1.2312	-1.67878	1.67387	-1.1604	-2.70876	-0.964849	0.233545	0.192044
444761	16.9175	0.00695767	0.658882	19.0566	3.1074	-1.7407	-1.59965	-4.55326	-1.98591	1.22281	0.118464	-1.14283	0.628804	-1.14879	0.750124	-0.16963	-0.865689
445276	17.5029	0.00601962	3.47428	17.5161	3.77354	-0.60102	-2.25084	-2.99168	-2.54739	1.5877	0.0896195	0.39579	-0.875221	-1.69733	0.0343468	0.467319	-0.518475
445441	16.5661	0.00760364	6.34009	20.1312	2.55572	-0.123566	-2.82856	-3.6585	-2.06222	1.6899	-0.304535	0.182373	-1.21801	-1.44933	0.125611	-0.0595417	-0.0341864
445624	15.6742	0.00997338	1.93337	18.5479	2.96105	-1.75906	-2.56032	-4.31712	-1.44899	1.05454	0.0708352	0.455034	-0.337532	-0.904065	-0.138102	-0.909301	-0.133955
445639	16.0849	0.0050948	2.40038	17.279	1.86205	-0.99001	-2.2212	-4.37541	-1.76352	1.57866	-2.60976	0.355979	-1.65366	-1.90341	0.357257	1.05547	0.433174
445701	12.6596	0.00854307	2.05075	13.0109	1.38505	0.0539825	-1.06717	-2.65334	-1.76935	1.37295	0.253654	0.904451	-1.45803	-1.86327	0.824234	0.116744	-0.454786
445742	10.2296	0.00501139	1.85621	18.3829	0.60992	-1.13978	-1.26562	-3.52814	-3.00438	0.829511	0.315273	1.4307	-0.720423	-1.10546	-0.397785	-0.559873	-0.307909
445843	7.65204	0.00651025	1.19128	20.2799	2.54749	-2.06793	0.175253	-4.21098	-1.8549	1.41094	-0.763155	0.999953	-0.945735	-0.74475	-0.157445	0.647097	-0.761076
445844	17.5225	0.00481062	1.90743	19.6586	3.84001	-1.42172	-2.44225	-3.32248	-1.99534	1.61334	-0.340874	-0.0678685	-1.14147	-2.13739	-0.0566423	0.264066	-0.776439
446048	17.6343	0.00385865	6.10318	19.9727	4.29699	-1.31994	-0.816016	-3.02931	-2.19985	1.15881	-0.509027	0.414442	-1.26545	-1.02113	0.00896741	0.317876	1.34166
446195	11.2746	0.00959089	0.5442	19.5426	2.72158	-2.54469	-1.09893	-4.13035	-1.42188	1.9204	0.690403	2.52427	-0.696244	-0.57801	0.603027	0.312347	-0.925399
446346	15.1693	0.00806408	1.34635	17.1439	1.41929	-1.77123	-2.82402	-3.69571	-1.26642	0.946243	-0.959873	1.1627	-0.703265	-1.31342	-0.0120451	-0.39649	-0.454621
446362	10.3175	0.00651386	0.593609	20.5078	1.66469	-0.627856	-1.54772	-3.59508	-2.78113	0.975788	-1.3229	1.52756	-1.40031	-2.38339	-0.622662	-0.151283	0.380386
446510	14.0421	0.00469365	5.67361	18.985	3.97583	-1.35578	-0.73074	-3.50447	-4.30054	1.04232	-0.049779	0.274483	-1.04393	-2.3682	-0.252816	-0.641927	0.331084
446603	16.9444	0.00731706	3.14058	7.77982	1.01196	-1.0925	1.82264	-3.30253	-0.676326	1.42161	-1.543	0.611693	-1.07297	-3.07741	1.27114	1.17283	0.172633
446613	11.6298	0.00442987	5.43284	17.8851	3.57092	-0.884292	-0.758468	-4.64494	-3.1108	1.24465	-0.469554	-0.542871	-0.660104	-1.89574	-0.48797	0.0369086	0.0238985
446677	15.9528	0.00671225	5.17046	20.3222	3.3508	-1.008	-2.44908	-3.99115	-0.933541	1.49497	-0.458921	-0.038147	-0.881604	-1.98631	0.708137	0.308416	0.280466
446712	17.7859	0.0039588	3.93753	18.3767	4.16446	-0.809512	-0.0230684	-3.918	-2.65302	2.08147	0.993932	-0.89252	-0.53558	-1.11248	0.288993	0.696967	0.109798
446775	15.15	0.00535824	5.19313	19.7894	4.83156	-2.55817	0.675599	-5.58979	-1.11244	1.51278	-0.420827	0.692468	-1.23159	-2.61381	1.44675	0.120802	0.561575
447155	12.5585	0.00692721	2.0885	11.9863	3.21346	-1.00031	-0.406324	-2.59567	-4.12687	0.79337	-0.381151	1.04468	-1.22981	-1.95162	0.525502	-0.162938	-0.447157
447183	14.5976	0.00695727	4.89791	21.0724	2.1784	-1.62135	-2.6396	-4.8498	-2.04016	1.07969	-1.93511	0.598535	-0.998776	-2.80787	-0.756119	0.161796	0.276001
447418	17.4798	0.00469552	3.52693	18.2118	2.98296	-1.12773	-2.24503	-3.36617	-1.00334	1.83657	-0.0613074	1.10236	-1.06549	-0.258654	0.278536	-0.242981	0.290927
447429	11.6572	0.0048842	2.08566	19.627	4.74172	-1.95907	-0.0276108	-4.71518	-2.22581	0.975832	0.20273	0.68256	-0.887224	-1.68936	1.10464	-0.421337	-0.397798
447434	15.5391	0.00779902	4.12832	21.0745	2.59671	-1.4371	-2.90752	-4.67707	-2.35163	1.18006	-1.53452	-0.203427	-1.00211	-3.17364	-0.0297899	-0.031127	0.217592
447528	16.4633	0.00653609	3.36344	21.1472	2.03479	-2.26027	-2.77058	-3.8537	-1.31809	1.35919	-1.44682	1.35333	-0.0934225	-1.78628	-0.698552	0.232494	0.352999
447778	9.18875	0.00894277	0.70481	12.3835	2.66179	-2.03465	0.39102	-4.43268	-1.82918	1.08246	0.730296	-0.0157392	0.0717345	-2.72838	1.52957	0.483434	-1.19122
447780	10.5419	0.00428636	0.755575	19.8855	2.54709	-1.76576	-0.00638481	-2.89348	-3.59078	1.24111	1.21842	1.64442	-1.71598	-2.45847	0.753773	-1.4143	-0.219093
447782	16.8508	0.00337038	2.82094	19.8158	3.23268	-1.81599	1.26573	-4.16491	-1.74953	-0.0317994	-2.54952	1.08952	-2.24158	-1.82828	0.528995	-0.104003	0.0688595
447873	13.791	0.00818381	3.09618	12.026	1.02823	-1.78441	0.0995183	-4.28245	-1.11767	0.67466	-2.24627	1.79383	-0.713806	-0.658234	-0.0640976	0.495847	-0.381746
448015	10.8363	0.00700255	0.638755	18.8853	2.73133	-1.82142	-1.88034	-3.68679	-1.94256	0.796442	-1.05696	1.4776	-0.858749	-1.18638	-0.0856833	-0.387424	-0.124436
448165	10.6637	0.0078821	4.32848	20.2992	1.45236	-0.52767	-2.1171	-4.06178	-2.37397	2.07159	-1.0071	1.78507	-1.76048	-1.73659	0.607063	0.848722	-0.912908
448205	17.5265	0.0053275	1.91412	21.4464	4.34167	-2.62038	-1.92131	-5.42841	-1.73229	0.962486	-0.685508	-0.0627473	-0.0292262	-2.70225	1.28533	0.602463	-0.860468
448461	13.193	0.00317808	2.10713	19.6195	3.03254	-2.16412	1.27492	-3.01618	-1.76458	0.738409	-0.874389	0.944765	-1.80494	-1.22393	0.760718	0.530644	0.80143
448620	14.4397	0.00408679	1.91181	20.863	4.07892	-2.15805	0.234973	-2.94644	-1.4949	1.19792	-0.154055	1.61302	-1.68912	-1.20777	0.588509	-0.860765	0.172131
448791	17.196	0.00489574	1.32664	20.3625	2.3484	-3.19466	1.99631	-4.66961	-2.6001	0.47709	-1.64362	3.30947	-1.02345	-0.806726	0.197873	-0.241114	-0.396324
448819	14.0219	0.00726001	2.35646	19.4832	1.28772	-0.631163	-2.51609	-4.59979	-1.65368	1.80065	0.254821	0.592395	-0.741511	-1.54095	0.0467991	0.621256	-1.4797
448906	15.6497	0.00600519	2.43818	19.0321	2.64584	-1.04211	-1.77154	-3.61224	-0.601689	0.835454	-1.29161	0.618126	-1.02053	-1.6925	-0.25345	-0.316371	-0.213599
448966	12.239	0.00691603	2.44495	20.4738	4.46177	-2.56186	-0.0227014	-5.06314	-2.21679	0.817881	-0.718182	1.05694	-0.868845	-1.57292	0.0945074	-0.897984	0.812702
448990	9.03128	0.00549256	1.90467	17.6354	2.89278	-0.752008	-0.502785	-3.83436	-1.45155	2.25863	0.845306	0.95855	-1.49032	-1.60794	0.634245	0.160243	-0.857686
449193	13.5945	0.00401353	2.00243	18.6244	4.35085	-1.60988	-0.0219666	-2.99234	-2.43487	1.30959	0.157093	1.33925	-1.26738	-1.1097	0.249837	-0.34255	-0.0706778
449431	7.44882	0.00373752	5.7515	21.2017	3.28259	-1.92548	-1.16655	-4.62502	-2.64188	0.913033	-0.832154	-0.0471904	-0.634772	-2.45919	0.634399	-0.169878	-0.344964
449515	15.2231	0.00310268	5.92419	21.0949	4.87002	-2.26972	-0.615683	-3.57023	-3.08662	1.42595	0.589074	1.02679	-0.991584	-1.72893	0.0046843	-0.73241	0.539067
449545	15.4821	0.00802581	3.23042	13.5465	1.17047	0.107893	-0.830943	-4.21726	-3.18497	3.13836	2.05814	0.910499	-0.960294	-1.88333	1.12233	1.33582	-0.742273
449593	15.6417	0.00852374	1.18783	16.9249	1.97523	-2.30231	-1.63619	-5.64884	-1.32285	1.10763	-0.409206	-0.296048	0.664353	-3.62624	0.765736	0.706368	-1.40863
449775	15.6129	0.00330184	1.24438	17.8303	2.08771	-3.00465	2.58539	-3.464	-3.64046	0.339134	-0.195295	2.27432	-1.10818	-2.54523	-0.0951563	-0.203759	-0.0896104
449797	16.4915	0.00618084	1.00665	19.0104	3.91597	-2.0422	-2.01076	-3.65696	-1.22473	2.27626	1.58702	0.823556	-0.912782	-1.94065	1.01227	0.128007	-0.10422
449852	15.3891	0.00280843	3.6196	20.153	3.37046	-2.43613	1.22079	-4.35582	-3.09672	0.570592	0.517203	0.442706	-0.0372946	-0.487821	0.0119047	-1.43917	0.253419
449997	11.3872	0.00464595	0.541575	17.503	1.88485	-3.62845	1.47972	-5.21337	-2.08629	0.94616	0.1271	1.79445	-0.227045	-0.393162	0.770094	0.0764292	0.0228224
450006	16.7486	0.00821267	2.34203	19.4545	2.2727	-0.676363	-2.33238	-3.8466	-1.84604	1.83052	0.567983	1.03539	-0.358773	-0.111396	-0.319971	-0.309064	-0.309824
450145	12.0837	0.00321329	5.19578	19.1188	3.6883	-1.52401	-0.601188	-3.10633	-1.22389	1.60678	-0.0532097	0.889495	-1.34288	-1.21997	0.717638	-0.155803	-0.376284
450218	17.4764	0.00432406	3.14217	19.5383	3.10719	-1.18443	0.411089	-3.77	-1.99456	0.539414	-3.09952	1.01143	-1.8988	-2.61759	-0.26529	-0.138171	0.389968
450352	13.4723	0.00415614	5.53173	20.1457	3.72998	-1.232	-2.03725	-3.4654	-3.00467	1.06906	-0.155876	0.238668	-1.12906	-1.91084	0.444064	0.332239	0.660977
450410	14.2331	0.0099034	4.82743	20.8801	4.09563	-2.80673	-1.14686	-5.34097	-1.74444	1.15942	0.408857	0.939245	0.153422	-0.68103	1.4449	-0.399858	-0.0255432
450478	3.98988	0.00247351	4.65492	21.2509	2.33122	-1.809	0.879932	-4.62562	-3.18215	1.3335	-0.137955	0.257201	-1.16509	-2.83305	0.870789	-0.355957	0.689366
450481	10.1459	0.00683698	6.05156	20.109	2.25228	-1.44918	-1.86826	-4.78455	-1.29814	1.26946	-0.285686	1.11504	-1.01565	-0.487152	0.400756	0.0241819	0.57906
450545	17.9718	0.00984927	0.760778	9.05436	1.70554	-2.02042	2.26778	-2.85741	-0.908796	1.47784	0.145041	1.48013	-0.254227	-0.867708	0.82046	1.09384	-0.195352
451042	13.5051	0.00542441	2.66771	21.0873	3.64409	-0.974308	-1.00177	-3.04657	-3.16248	1.10509	-0.331735	1.21404	-1.94977	-1.37041	0.233859	-1.07791	0.580857
451235	17.326	0.00724674	2.59291	8.95395	-0.153327	-0.744409	2.36663	-4.76043	-2.67598	0.892607	-1.69526	0.479946	-0.0879821	-1.53725	1.57768	-0.478405	-0.181746
451370	12.9543	0.00817133	3.64545	13.4992	2.49918	-0.614816	-0.477223	-3.80335	-3.2726	1.41131	-0.319781	0.446702	-0.816122	-0.745704	-0.813487	1.06304	-0.9656
451385	11.8832	0.00692775	0.963757	19.539	2.66148	-1.297	-1.65854	-5.05453	-2.16222	1.86126	-0.461692	0.140261	-1.008	-0.127096	-0.160336	0.186474	-0.244431
451425	8.87743	0.00520547	3.45811	16.837	2.42884	-2.21114	1.80113	-5.14266	-1.37242	1.83138	0.768317	1.81273	-0.571833	-2.19153	0.658579	-1.10155	-0.464543
451449	15.0512	0.00459524	5.56111	18.7705	2.85202	-1.54031	-0.22606	-5.30791	0.696034	1.44205	-0.812742	0.451213	-0.885006	-2.21558	1.04976	0.200349	0.138755
451523	15.7705	0.00951026	1.74277	20.835	2.69999	-1.98843	-2.15932	-4.78651	-0.685519	1.07337	-2.12114	0.500734	-1.46785	-2.66065	0.285502	0.456683	0.461657
451603	11.5901	0.00757804	1.24183	18.149	0.961053	-0.875478	-0.945417	-4.48722	-1.48175	1.71471	-0.248802	0.579345	-0.688801	-0.382986	-0.3217	0.851904	-0.611688
451705	12.7119	0.006149	4.93873	20.8194	2.35319	-2.28782	-0.820433	-5.99621	-2.08412	1.1624	0.322006	-0.0344474	0.397529	-2.74902	-0.758759	-1.05314	1.26205
452069	16.5428	0.00960925	2.01187	20.5749	2.02139	-1.97384	-3.21282	-4.20757	-1.06665	1.44061	-1.21753	1.52554	-0.99606	-1.34882	-0.130737	0.0451702	-0.100167
452195	9.91419	0.00920543	0.777778	18.8779	1.66211	-1.87047	-2.04483	-4.72087	-3.12183	1.74106	0.179516	2.64725	-1.29334	-0.600894	0.246829	-0.73683	-0.490517
452250	16.8691	0.00450535	1.38023	21.263	1.16422	-2.04345	-1.3477	-5.31769	-1.81784	0.584034	-1.80618	-1.23869	0.00113644	-2.99955	0.344373	0.996709	0.105892
452291	13.7767	0.00632636	3.62954	19.5858	2.45291	-1.31848	-1.92561	-4.19383	0.0782598	1.68375	0.126383	1.2545	-0.935117	-2.17171	0.768567	-0.868162	-0.102502
452478	17.9848	0.00398297	1.79503	16.8657	4.51889	-1.13051	0.088969	-3.22933	-1.10946	1.07286	-0.0954194	0.125529	-1.342	-1.38586	0.407675	0.449248	0.0576048
452732	17.4668	0.00432418	4.5957	19.352	3.90566	-0.534413	-0.535334	-4.06533	-1.04263	1.57704	0.360678	-0.832261	-0.595892	-1.37521	0.525914	0.370826	0.122098
453084	12.1806	0.00622464	2.27512	18.9803	4.2242	-1.98898	-1.31646	-4.93229	-1.85146	1.50883	0.506785	0.22681	-0.444905	-1.42115	0.865631	-0.0734433	-0.666448
453106	17.8158	0.00589545	2.49861	19.5725	4.32327	-2.87596	-1.46235	-4.05226	-1.68229	0.612456	-1.76634	1.9297	-1.36427	-1.64789	0.462369	-0.258479	1.10645
453201	17.4782	0.00458203	2.53652	18.876	2.88517	-3.23259	0.529776	-5.94954	-0.475293	1.56074	-1.57944	2.75111	-0.836988	-0.860306	0.675688	1.21518	-0.328304
453673	12.6137	0.00331	3.06175	20.9589	4.39031	-2.89361	0.904238	-4.77064	-2.5727	0.90735	0.439244	1.02827	-0.369452	-2.18062	0.357767	-0.972128	0.732322
453948	14.0957	0.00628313	2.44816	19.6653	2.37789	-0.741518	-2.93535	-3.65231	-1.72455	1.83185	0.222389	0.583303	-1.51786	-2.47392	0.574607	-0.0138584	-0.443821
454175	15.9164	0.00890907	0.762949	14.2044	1.46251	-0.210004	-0.911021	-3.53958	-1.26753	1.75478	-0.125653	-0.694141	-0.261853	-1.51886	0.0554383	1.20353	0.0146204
454262	17.6526	0.00846149	1.30023	3.90463	-1.61224	-1.79698	-1.54738	-4.6615	-1.9145	1.08166	-1.356	1.87945	-0.533042	-3.29842	1.41602	-0.0475848	-0.226548
454394	8.14402	0.00592613	3.59317	21.474	0.826439	-1.41739	-2.24878	-5.84936	-3.56532	1.65298	-0.911966	1.19979	-1.13959	-2.62442	0.5095	-0.360709	-0.377811
454786	14.0158	0.00775357	0.749407	17.137	2.34356	-1.04969	-2.29849	-3.86585	-1.0375	1.25706	-0.941372	0.883092	-0.853082	-1.13844	0.711931	0.517436	-0.883124
454994	14.4329	0.008858	1.65462	16.1504	2.44425	-0.859198	-1.26731	-2.92384	-3.10082	1.05858	-0.279088	1.54093	-0.533762	-0.591319	-0.497265	0.239123	-1.0193
455023	13.3868	0.00866475	1.27216	19.2089	0.70358	-1.75348	0.4016	-6.53859	-3.57724	1.32716	-0.979303	1.21443	-0.271663	-0.405567	-0.652317	0.651782	-0.91601
455065	17.4276	0.00425188	1.32553	17.6771	2.73722	-2.10598	-1.38502	-3.10399	0.224832	1.09088	-0.764925	0.798612	-0.755427	-2.92778	0.65681	0.100938	-0.69726
455147	14.1135	0.00812771	0.795981	16.5324	3.62582	-2.17271	-0.480336	-3.12362	-1.36711	1.63364	0.843322	0.959136	-0.694055	-0.638777	0.641477	0.390575	-0.538457
455355	17.0678	0.00372337	2.37208	19.9257	4.85603	-2.74979	-0.077076	-3.55533	-1.20846	0.817359	-0.38624	0.922431	-1.00317	-1.67537	0.346298	-0.16024	-0.21861
455416	12.043	0.00723655	4.19602	20.3467	3.26062	-1.641	-1.18835	-4.9011	-1.11654	0.935195	-1.56575	0.301652	-0.826774	-1.79159	-0.146425	-0.229586	0.599833
455433	16.3188	0.00565883	4.43946	17.8998	2.50619	-0.874023	-2.63232	-3.59266	-2.62352	1.81403	-0.126633	1.90879	-1.8241	-0.255083	0.650468	-0.226373	-0.922436
455683	10.4483	0.00583171	2.91705	20.3208	3.60874	-2.17559	-1.39779	-4.5806	-2.57952	1.17095	-0.00525067	0.460291	-0.0118917	-1.68555	-0.241426	-0.940945	-0.161971
455939	11.8265	0.00485616	5.34888	21.1491	3.06031	-1.55055	-2.45847	-4.63011	-1.60682	1.43781	0.376041	0.276884	-0.185778	-2.20806	0.297789	-0.294947	-0.169367
456002	15.0737	0.00625953	0.54572	18.9075	1.63109	-1.37706	-2.63483	-5.25842	-1.67953	1.96059	0.12533	-0.403142	-0.330052	-2.78315	0.754465	0.946616	-1.41577
456390	2.81108	0.00508441	4.95654	20.6186	2.18196	-1.78876	-0.778637	-5.38724	-2.78133	1.42478	-1.32721	0.877313	-1.18542	-2.54631	0.976882	0.269786	0.229653
456523	17.3671	0.00340213	4.21896	20.9158	3.57337	-3.16134	0.876841	-4.42721	0.170532	0.880464	-1.01193	1.58844	-0.674004	-1.4828	0.933674	-0.277376	0.102046
456714	16.4444	0.0066075	4.87304	11.9363	1.018	-0.689609	-1.15215	-2.74248	-2.3091	1.2563	-0.449473	1.13454	-0.603582	-0.329183	0.707933	1.21903	-1.29838
456885	14.7369	0.00735914	1.8894	18.0178	2.84686	-0.587424	-1.83511	-4.65699	-1.18699	2.2622	1.38848	-0.140675	-0.442868	-1.55003	0.661694	0.0945409	-0.1767
457222	5.51242	0.00539758	2.59418	20.448	2.72437	-1.63267	-0.909187	-5.27059	-2.96412	1.04554	-1.37778	0.281417	-1.26114	-2.17825	0.531285	0.249545	0.301749
457234	8.25546	0.00347034	4.07204	19.5193	2.02701	-0.655706	-1.68471	-4.08415	-3.80806	1.56949	-0.137669	0.961536	-1.18045	-1.51559	-0.172552	-0.217469	-0.0634271
